Postgraduate,JJ
Research,NNP
Supervision,NNP
Scenarios,NNP
The,DT
following,JJ
structure,NN
adapted,VBN
:,:
Eley,NNP
,,,
A.,NNP
R.,NNP
R.,NNP
Jennings,NNP
.,.
2005,CD
.,.
Effective,JJ
Postgraduate,NNP
Supervision,NN
:,:
Improving,NNP
Student/Supervisor,NNP
Relationship,NNP
.,.
Maidenhead,NN
:,:
Open,JJ
University,NNP
Press,NNP
.,.
Scenario,NN
:,:
Adriana,NNP
's,POS
Story,NNP
Adriana,NNP
Lopez,NNP
international,JJ
student,NN
Mexico,NNP
late,JJ
twenties,NNS
.,.
She,PRP
decided,VBD
come,JJ
University,NNP
East,NNP
Anglia,NNP
develop,VBP
previous,JJ
fieldwork,NN
archaeological,JJ
sites,NNS
,,,
previously,RB
worked,VBN
Mexican,JJ
government,NN
cultural,JJ
heritage,NN
ambassador,NN
.,.
The,DT
government,NN
also,RB
part-funding,NN
project,NN
.,.
Adriana,NNP
based,VBN
Norwich,NNP
studies,NNS
full-time,RB
.,.
Her,PRP$
research,NN
project,NN
examines,VBZ
flow,JJ
visitors,NNS
advertising,VBG
involved,VBN
five,CD
visited,JJ
archaeological,JJ
sites,NNS
Central,NNP
Mexico,NNP
.,.
Due,NNP
need,VBP
conduct,NN
interviews,NNS
,,,
Ethics,NNS
Approval,VBP
raised,VBD
early,JJ
stage,NN
prospective,JJ
supervisors,NNS
,,,
process,NN
initiated,VBD
fieldwork,NN
undertaken,NN
.,.
Part,NNP
project,NN
also,RB
involved,VBD
interviewing,VBG
number,NN
employees,NNS
Mexican,JJ
government,NN
,,,
former,JJ
colleagues,NNS
.,.
Points,NNS
consideration,NN
Adriana,NNP
regular,JJ
meetings,NNS
primary,JJ
supervisor,NN
:,:
average,NN
,,,
every,DT
two,CD
weeks,NNS
.,.
She,PRP
also,RB
attended,VBD
Research,NNP
Methodology,NNP
seminar,NN
series,NN
welcomed,VBD
chance,NN
meet,NN
students,NNS
improve,VBP
academic,JJ
English,NNP
.,.
Keen,NNP
progress,NN
,,,
start,VB
second,JJ
semester,NN
,,,
informed,JJ
supervisors,NNS
would,MD
need,VB
start,JJ
work,NN
fieldwork,NN
soon,RB
possible,JJ
.,.
Her,PRP$
supervisors,NNS
understood,JJ
requirements,NNS
Adriana,NNP
's,POS
project,NN
,,,
reminded,VBD
begin,NN
thinking,VBG
ahead,RB
Probationary,NNP
Review,NNP
process,NN
,,,
signposted,VBD
documents,NNS
requirements,NNS
panel,NN
meeting,NN
.,.
At,IN
next,JJ
meeting,NN
,,,
two,CD
weeks,NNS
later,RB
,,,
Adriana,NNP
presented,VBD
Risk,NNP
Assessment,NNP
form,NN
budget,NN
first,JJ
fieldwork,NN
trip,NN
.,.
Her,PRP$
supervisors,NNS
reviewed,VBD
documents,NNS
,,,
Adriana,NNP
produced,VBD
schedule,NN
would,MD
also,RB
take,VB
account,NN
preparation,NN
time,NN
review,NN
panel.Points,NNS
consideration,NN
After,IN
discussion,NN
Postgraduate,NNP
Research,NNP
Service,NNP
,,,
supervisors,NNS
managed,VBD
obtain,VB
agreement,NN
allow,IN
Adriana,NNP
begin,NN
fieldwork,NN
,,,
assured,VBN
Associate,NNP
Dean,NNP
Postgraduate,NNP
Research,NNP
would,MD
sufficient,VB
time,NN
complete,JJ
work,NN
Probationary,NNP
Review,NNP
.,.
Adriana,NNP
travelled,VBD
first,RB
two,CD
sites,NNS
,,,
accompanied,VBD
three,CD
former,JJ
colleagues,NNS
Mexican,JJ
government,NN
.,.
The,DT
areas,NNS
well-known,JJ
tourist,NN
destinations,NNS
,,,
quite,RB
remote,JJ
.,.
After,IN
week,NN
work,NN
site,NN
,,,
Adriana,NNP
became,VBD
ill,JJ
taken,VBN
nearest,JJS
hospital,NN
,,,
90,CD
km,NN
site,NN
.,.
She,PRP
found,VBD
suffering,VBG
serious,JJ
infection,NN
unable,JJ
continue,NN
fieldwork,NN
.,.
She,PRP
recovered,VBD
slowly,RB
hospital,JJ
closer,JJR
parents,NNS
',POS
home,NN
,,,
time,NN
family,NN
contacted,VBD
University,NNP
.,.
Following,VBG
discussion,NN
supervisory,JJ
team,NN
Postgraduate,NNP
Research,NNP
Service,NNP
,,,
Adriana,NNP
applied,VBD
interruption,NN
study,NN
5,CD
months,NNS
,,,
medical,JJ
notes,NNS
suggested,VBN
would,MD
need,VB
recover,VB
.,.
During,IN
time,NN
Adriana,NNP
advised,VBD
continue,JJ
work,NN
research,NN
.,.
Adriana,NNP
agreed,VBD
postpone,NN
fieldwork,NN
,,,
continued,VBD
preparation,NN
review,NN
panel,NN
.,.
Points,NNS
consideration,NN
Adriana,NNP
returned,VBD
UK,NNP
summer,NN
one,CD
meeting,NN
supervisory,JJ
team,NN
Annual,NNP
Progress,NNP
Review,NNP
.,.
Adriana,NNP
continued,VBD
work,NN
materials,NNS
required,VBD
Probationary,NNP
Review,NNP
process,NN
submitted,VBD
panel,NN
.,.
Her,PRP$
supervisors,NNS
surprised,VBD
much,JJ
material,NN
Adriana,NNP
produced,VBD
short,JJ
time,NN
,,,
taking,VBG
account,NN
interruption,NN
study,NN
.,.
Adriana,NNP
passed,VBD
panel,NN
planned,VBN
next,JJ
fieldwork,NN
trip,NN
immediately,RB
.,.
However,RB
,,,
supervisors,NNS
noticed,VBD
Adriana,NNP
stopped,VBD
coming,VBG
School,NNP
regularly,RB
.,.
Points,NNS
consideration,NN
Adriana,NNP
received,VBD
several,JJ
emails,NNS
members,NNS
government,NN
department,NN
involved,VBD
funding,JJ
research,NN
.,.
A,DT
formal,JJ
letter,NN
expressing,VBG
concern,NN
Adriana,NNP
's,POS
progress,NN
extension,NN
completion,NN
date,NN
(,(
due,JJ
interruption,NN
study,NN
),)
received,VBD
Postgraduate,NNP
Research,NNP
Service,NNP
.,.
Adriana,NNP
's,POS
supervisors,NNS
called,VBD
meeting,NN
agreed,VBD
Adriana,NNP
could,MD
continue,VB
next,JJ
fieldwork,NN
clearly,RB
urgent,JJ
.,.
She,PRP
left,VBD
Mexico,NNP
two,CD
weeks,NNS
,,,
returning,VBG
September,NNP
.,.
Although,IN
Adriana,NNP
met,VBD
supervisors,NNS
briefly,VBP
autumn,RB
,,,
became,VBD
ill,JJ
upon,IN
return,NN
UK,NNP
led,VBD
several,JJ
rescheduled,JJ
meetings,NNS
,,,
results,NNS
fieldwork,VBP
still,RB
written,VBN
.,.
Points,NNS
consideration,NN
Adriana,NNP
feeling,NN
considerable,JJ
pressure,NN
review,NN
write,JJ
fieldwork,NN
notes,NNS
supervisors,NNS
,,,
comply,NN
requirements,NNS
funding,VBG
body,NN
,,,
increasingly,RB
ill,JJ
,,,
periods,NNS
intense,VBP
lethargy,NN
left,VBD
unable,JJ
work,NN
several,JJ
days,NNS
.,.
Occasionally,RB
,,,
attempted,VBD
write,JJ
night,NN
sleep,JJ
day,NN
.,.
She,PRP
seen,VBN
doctor,NN
,,,
prescribed,JJ
antibiotics,NNS
,,,
course,NN
treatment,NN
seem,VBP
working,VBG
.,.
Eventually,RB
,,,
face-to-face,JJ
meetings,NNS
ceased,VBN
,,,
occasional,JJ
email,NN
contact,NN
supervisors,NNS
.,.
Her,PRP$
parents,NNS
grew,VBD
increasingly,RB
worried,JJ
contacted,VBN
University,NNP
find,VBP
information,NN
.,.
Points,NNS
consideration,NN
Evolution,NN
problem,NN
:,:
(,(
short,JJ
summary,NN
sequence,NN
events,NNS
cause,VBP
effect,NN
),)
Possible,NNP
prevention,NN
resolution,NN
problem,NN
:,:
(,(
list,JJ
statements,NNS
recommendations,NNS
),)
3,CD
